event,dur_ms,cache_hit,candidates,dim,faces,index_available,limit,media,query_cache_hit,query_faces,ran,raw_len,results,session,size,translated_len,used_hnsw,vectors
dino_encode,165.0,,,,,,,content://media/external/images/media/1000009443,,,,,,embed-full-1772435836100,,,,
face_encode,78.0,,,,0,,,content://media/external/images/media/1000009443,,,,,,embed-full-1772435836100,,,,
clip_encode,616.0,,,,,,,content://media/external/images/media/1000009442,,,,,,embed-full-1772435836100,,,,
dino_encode,333.0,,,,,,,content://media/external/images/media/1000009442,,,,,,embed-full-1772435836100,,,,
face_encode,86.0,,,,0,,,content://media/external/images/media/1000009442,,,,,,embed-full-1772435836100,,,,
clip_encode,436.0,,,,,,,content://media/external/images/media/1000009441,,,,,,embed-full-1772435836100,,,,
dino_encode,176.0,,,,,,,content://media/external/images/media/1000009441,,,,,,embed-full-1772435836100,,,,
face_encode,234.0,,,,3,,,content://media/external/images/media/1000009441,,,,,,embed-full-1772435836100,,,,
clip_encode,448.0,,,,,,,content://media/external/images/media/1000009440,,,,,,embed-full-1772435836100,,,,
dino_encode,189.0,,,,,,,content://media/external/images/media/1000009440,,,,,,embed-full-1772435836100,,,,
face_encode,103.0,,,,0,,,content://media/external/images/media/1000009440,,,,,,embed-full-1772435836100,,,,
clip_encode,450.0,,,,,,,content://media/external/images/media/1000009439,,,,,,embed-full-1772435836100,,,,
dino_encode,195.0,,,,,,,content://media/external/images/media/1000009439,,,,,,embed-full-1772435836100,,,,
face_encode,75.0,,,,0,,,content://media/external/images/media/1000009439,,,,,,embed-full-1772435836100,,,,
clip_encode,440.0,,,,,,,content://media/external/images/media/1000009438,,,,,,embed-full-1772435836100,,,,
dino_encode,189.0,,,,,,,content://media/external/images/media/1000009438,,,,,,embed-full-1772435836100,,,,
face_encode,78.0,,,,0,,,content://media/external/images/media/1000009438,,,,,,embed-full-1772435836100,,,,
clip_encode,464.0,,,,,,,content://media/external/images/media/1000009437,,,,,,embed-full-1772435836100,,,,
dino_encode,207.0,,,,,,,content://media/external/images/media/1000009437,,,,,,embed-full-1772435836100,,,,
face_encode,99.0,,,,0,,,content://media/external/images/media/1000009437,,,,,,embed-full-1772435836100,,,,
clip_encode,439.0,,,,,,,content://media/external/images/media/1000009436,,,,,,embed-full-1772435836100,,,,
dino_encode,185.0,,,,,,,content://media/external/images/media/1000009436,,,,,,embed-full-1772435836100,,,,
face_encode,156.0,,,,1,,,content://media/external/images/media/1000009436,,,,,,embed-full-1772435836100,,,,
clip_encode,553.0,,,,,,,content://media/external/images/media/1000009435,,,,,,embed-full-1772435836100,,,,
dino_encode,240.0,,,,,,,content://media/external/images/media/1000009435,,,,,,embed-full-1772435836100,,,,
face_encode,164.0,,,,1,,,content://media/external/images/media/1000009435,,,,,,embed-full-1772435836100,,,,
clip_encode,533.0,,,,,,,content://media/external/images/media/1000009434,,,,,,embed-full-1772435836100,,,,
dino_encode,212.0,,,,,,,content://media/external/images/media/1000009434,,,,,,embed-full-1772435836100,,,,
face_encode,123.0,,,,1,,,content://media/external/images/media/1000009434,,,,,,embed-full-1772435836100,,,,
clip_encode,379.0,,,,,,,content://media/external/images/media/1000009433,,,,,,embed-full-1772435836100,,,,
dino_encode,167.0,,,,,,,content://media/external/images/media/1000009433,,,,,,embed-full-1772435836100,,,,
face_encode,120.0,,,,1,,,content://media/external/images/media/1000009433,,,,,,embed-full-1772435836100,,,,
clip_encode,382.0,,,,,,,content://media/external/images/media/1000009432,,,,,,embed-full-1772435836100,,,,
dino_encode,174.0,,,,,,,content://media/external/images/media/1000009432,,,,,,embed-full-1772435836100,,,,
face_encode,138.0,,,,1,,,content://media/external/images/media/1000009432,,,,,,embed-full-1772435836100,,,,
clip_encode,364.0,,,,,,,content://media/external/images/media/1000009431,,,,,,embed-full-1772435836100,,,,
dino_encode,151.0,,,,,,,content://media/external/images/media/1000009431,,,,,,embed-full-1772435836100,,,,
face_encode,129.0,,,,1,,,content://media/external/images/media/1000009431,,,,,,embed-full-1772435836100,,,,
clip_encode,405.0,,,,,,,content://media/external/images/media/1000009430,,,,,,embed-full-1772435836100,,,,
dino_encode,164.0,,,,,,,content://media/external/images/media/1000009430,,,,,,embed-full-1772435836100,,,,
face_encode,75.0,,,,0,,,content://media/external/images/media/1000009430,,,,,,embed-full-1772435836100,,,,
clip_encode,387.0,,,,,,,content://media/external/images/media/1000009429,,,,,,embed-full-1772435836100,,,,
dino_encode,182.0,,,,,,,content://media/external/images/media/1000009429,,,,,,embed-full-1772435836100,,,,
face_encode,55.0,,,,0,,,content://media/external/images/media/1000009429,,,,,,embed-full-1772435836100,,,,
clip_encode,386.0,,,,,,,content://media/external/images/media/1000009232,,,,,,embed-full-1772435836100,,,,
dino_encode,167.0,,,,,,,content://media/external/images/media/1000009232,,,,,,embed-full-1772435836100,,,,
face_encode,133.0,,,,1,,,content://media/external/images/media/1000009232,,,,,,embed-full-1772435836100,,,,
clip_encode,420.0,,,,,,,content://media/external/images/media/1000009231,,,,,,embed-full-1772435836100,,,,
dino_encode,199.0,,,,,,,content://media/external/images/media/1000009231,,,,,,embed-full-1772435836100,,,,
face_encode,68.0,,,,0,,,content://media/external/images/media/1000009231,,,,,,embed-full-1772435836100,,,,
clip_encode,369.0,,,,,,,content://media/external/images/media/1000009230,,,,,,embed-full-1772435836100,,,,
dino_encode,169.0,,,,,,,content://media/external/images/media/1000009230,,,,,,embed-full-1772435836100,,,,
face_encode,133.0,,,,1,,,content://media/external/images/media/1000009230,,,,,,embed-full-1772435836100,,,,
clip_encode,455.0,,,,,,,content://media/external/images/media/1000009229,,,,,,embed-full-1772435836100,,,,
dino_encode,239.0,,,,,,,content://media/external/images/media/1000009229,,,,,,embed-full-1772435836100,,,,
face_encode,129.0,,,,1,,,content://media/external/images/media/1000009229,,,,,,embed-full-1772435836100,,,,
clip_encode,479.0,,,,,,,content://media/external/images/media/1000009228,,,,,,embed-full-1772435836100,,,,
dino_encode,235.0,,,,,,,content://media/external/images/media/1000009228,,,,,,embed-full-1772435836100,,,,
face_encode,69.0,,,,0,,,content://media/external/images/media/1000009228,,,,,,embed-full-1772435836100,,,,
clip_encode,431.0,,,,,,,content://media/external/images/media/1000009227,,,,,,embed-full-1772435836100,,,,
dino_encode,221.0,,,,,,,content://media/external/images/media/1000009227,,,,,,embed-full-1772435836100,,,,
face_encode,65.0,,,,0,,,content://media/external/images/media/1000009227,,,,,,embed-full-1772435836100,,,,
clip_encode,361.0,,,,,,,content://media/external/images/media/1000009226,,,,,,embed-full-1772435836100,,,,
dino_encode,149.0,,,,,,,content://media/external/images/media/1000009226,,,,,,embed-full-1772435836100,,,,
face_encode,84.0,,,,1,,,content://media/external/images/media/1000009226,,,,,,embed-full-1772435836100,,,,
clip_encode,369.0,,,,,,,content://media/external/images/media/1000009225,,,,,,embed-full-1772435836100,,,,
dino_encode,193.0,,,,,,,content://media/external/images/media/1000009225,,,,,,embed-full-1772435836100,,,,
face_encode,235.0,,,,5,,,content://media/external/images/media/1000009225,,,,,,embed-full-1772435836100,,,,
clip_encode,375.0,,,,,,,content://media/external/images/media/1000009224,,,,,,embed-full-1772435836100,,,,
dino_encode,149.0,,,,,,,content://media/external/images/media/1000009224,,,,,,embed-full-1772435836100,,,,
face_encode,79.0,,,,1,,,content://media/external/images/media/1000009224,,,,,,embed-full-1772435836100,,,,
clip_encode,388.0,,,,,,,content://media/external/images/media/1000009223,,,,,,embed-full-1772435836100,,,,
dino_encode,168.0,,,,,,,content://media/external/images/media/1000009223,,,,,,embed-full-1772435836100,,,,
face_encode,155.0,,,,1,,,content://media/external/images/media/1000009223,,,,,,embed-full-1772435836100,,,,
clip_encode,434.0,,,,,,,content://media/external/images/media/1000009222,,,,,,embed-full-1772435836100,,,,
dino_encode,162.0,,,,,,,content://media/external/images/media/1000009222,,,,,,embed-full-1772435836100,,,,
face_encode,58.0,,,,0,,,content://media/external/images/media/1000009222,,,,,,embed-full-1772435836100,,,,
clip_encode,374.0,,,,,,,content://media/external/images/media/1000009221,,,,,,embed-full-1772435836100,,,,
dino_encode,156.0,,,,,,,content://media/external/images/media/1000009221,,,,,,embed-full-1772435836100,,,,
face_encode,74.0,,,,0,,,content://media/external/images/media/1000009221,,,,,,embed-full-1772435836100,,,,
clip_encode,378.0,,,,,,,content://media/external/images/media/1000009220,,,,,,embed-full-1772435836100,,,,
dino_encode,158.0,,,,,,,content://media/external/images/media/1000009220,,,,,,embed-full-1772435836100,,,,
face_encode,54.0,,,,0,,,content://media/external/images/media/1000009220,,,,,,embed-full-1772435836100,,,,
clip_encode,371.0,,,,,,,content://media/external/images/media/1000009219,,,,,,embed-full-1772435836100,,,,
dino_encode,151.0,,,,,,,content://media/external/images/media/1000009219,,,,,,embed-full-1772435836100,,,,
face_encode,104.0,,,,1,,,content://media/external/images/media/1000009219,,,,,,embed-full-1772435836100,,,,
clip_encode,393.0,,,,,,,content://media/external/images/media/1000009218,,,,,,embed-full-1772435836100,,,,
dino_encode,158.0,,,,,,,content://media/external/images/media/1000009218,,,,,,embed-full-1772435836100,,,,
face_encode,127.0,,,,1,,,content://media/external/images/media/1000009218,,,,,,embed-full-1772435836100,,,,
clip_encode,420.0,,,,,,,content://media/external/images/media/1000009217,,,,,,embed-full-1772435836100,,,,
dino_encode,165.0,,,,,,,content://media/external/images/media/1000009217,,,,,,embed-full-1772435836100,,,,
face_encode,59.0,,,,0,,,content://media/external/images/media/1000009217,,,,,,embed-full-1772435836100,,,,
clip_encode,494.0,,,,,,,content://media/external/images/media/1000009216,,,,,,embed-full-1772435836100,,,,
dino_encode,262.0,,,,,,,content://media/external/images/media/1000009216,,,,,,embed-full-1772435836100,,,,
face_encode,77.0,,,,0,,,content://media/external/images/media/1000009216,,,,,,embed-full-1772435836100,,,,
clip_encode,371.0,,,,,,,content://media/external/images/media/1000009215,,,,,,embed-full-1772435836100,,,,
dino_encode,154.0,,,,,,,content://media/external/images/media/1000009215,,,,,,embed-full-1772435836100,,,,
face_encode,62.0,,,,0,,,content://media/external/images/media/1000009215,,,,,,embed-full-1772435836100,,,,
clip_encode,489.0,,,,,,,content://media/external/images/media/1000009214,,,,,,embed-full-1772435836100,,,,
dino_encode,255.0,,,,,,,content://media/external/images/media/1000009214,,,,,,embed-full-1772435836100,,,,
face_encode,73.0,,,,0,,,content://media/external/images/media/1000009214,,,,,,embed-full-1772435836100,,,,
clip_encode,372.0,,,,,,,content://media/external/images/media/1000009213,,,,,,embed-full-1772435836100,,,,
dino_encode,157.0,,,,,,,content://media/external/images/media/1000009213,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009213,,,,,,embed-full-1772435836100,,,,
clip_encode,403.0,,,,,,,content://media/external/images/media/1000009212,,,,,,embed-full-1772435836100,,,,
dino_encode,173.0,,,,,,,content://media/external/images/media/1000009212,,,,,,embed-full-1772435836100,,,,
face_encode,76.0,,,,0,,,content://media/external/images/media/1000009212,,,,,,embed-full-1772435836100,,,,
clip_encode,521.0,,,,,,,content://media/external/images/media/1000009211,,,,,,embed-full-1772435836100,,,,
dino_encode,293.0,,,,,,,content://media/external/images/media/1000009211,,,,,,embed-full-1772435836100,,,,
face_encode,67.0,,,,0,,,content://media/external/images/media/1000009211,,,,,,embed-full-1772435836100,,,,
clip_encode,379.0,,,,,,,content://media/external/images/media/1000009210,,,,,,embed-full-1772435836100,,,,
dino_encode,166.0,,,,,,,content://media/external/images/media/1000009210,,,,,,embed-full-1772435836100,,,,
face_encode,73.0,,,,0,,,content://media/external/images/media/1000009210,,,,,,embed-full-1772435836100,,,,
clip_encode,498.0,,,,,,,content://media/external/images/media/1000009209,,,,,,embed-full-1772435836100,,,,
dino_encode,258.0,,,,,,,content://media/external/images/media/1000009209,,,,,,embed-full-1772435836100,,,,
face_encode,72.0,,,,0,,,content://media/external/images/media/1000009209,,,,,,embed-full-1772435836100,,,,
clip_encode,462.0,,,,,,,content://media/external/images/media/1000009208,,,,,,embed-full-1772435836100,,,,
dino_encode,249.0,,,,,,,content://media/external/images/media/1000009208,,,,,,embed-full-1772435836100,,,,
face_encode,169.0,,,,2,,,content://media/external/images/media/1000009208,,,,,,embed-full-1772435836100,,,,
clip_encode,494.0,,,,,,,content://media/external/images/media/1000009207,,,,,,embed-full-1772435836100,,,,
dino_encode,282.0,,,,,,,content://media/external/images/media/1000009207,,,,,,embed-full-1772435836100,,,,
face_encode,126.0,,,,1,,,content://media/external/images/media/1000009207,,,,,,embed-full-1772435836100,,,,
clip_encode,436.0,,,,,,,content://media/external/images/media/1000009206,,,,,,embed-full-1772435836100,,,,
dino_encode,180.0,,,,,,,content://media/external/images/media/1000009206,,,,,,embed-full-1772435836100,,,,
face_encode,68.0,,,,0,,,content://media/external/images/media/1000009206,,,,,,embed-full-1772435836100,,,,
clip_encode,536.0,,,,,,,content://media/external/images/media/1000009205,,,,,,embed-full-1772435836100,,,,
dino_encode,321.0,,,,,,,content://media/external/images/media/1000009205,,,,,,embed-full-1772435836100,,,,
face_encode,74.0,,,,0,,,content://media/external/images/media/1000009205,,,,,,embed-full-1772435836100,,,,
clip_encode,480.0,,,,,,,content://media/external/images/media/1000009204,,,,,,embed-full-1772435836100,,,,
dino_encode,277.0,,,,,,,content://media/external/images/media/1000009204,,,,,,embed-full-1772435836100,,,,
face_encode,80.0,,,,0,,,content://media/external/images/media/1000009204,,,,,,embed-full-1772435836100,,,,
clip_encode,521.0,,,,,,,content://media/external/images/media/1000009203,,,,,,embed-full-1772435836100,,,,
dino_encode,327.0,,,,,,,content://media/external/images/media/1000009203,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009203,,,,,,embed-full-1772435836100,,,,
clip_encode,515.0,,,,,,,content://media/external/images/media/1000009202,,,,,,embed-full-1772435836100,,,,
dino_encode,295.0,,,,,,,content://media/external/images/media/1000009202,,,,,,embed-full-1772435836100,,,,
face_encode,81.0,,,,0,,,content://media/external/images/media/1000009202,,,,,,embed-full-1772435836100,,,,
clip_encode,474.0,,,,,,,content://media/external/images/media/1000009201,,,,,,embed-full-1772435836100,,,,
dino_encode,266.0,,,,,,,content://media/external/images/media/1000009201,,,,,,embed-full-1772435836100,,,,
face_encode,122.0,,,,1,,,content://media/external/images/media/1000009201,,,,,,embed-full-1772435836100,,,,
clip_encode,449.0,,,,,,,content://media/external/images/media/1000009200,,,,,,embed-full-1772435836100,,,,
dino_encode,236.0,,,,,,,content://media/external/images/media/1000009200,,,,,,embed-full-1772435836100,,,,
face_encode,137.0,,,,1,,,content://media/external/images/media/1000009200,,,,,,embed-full-1772435836100,,,,
clip_encode,496.0,,,,,,,content://media/external/images/media/1000009199,,,,,,embed-full-1772435836100,,,,
dino_encode,240.0,,,,,,,content://media/external/images/media/1000009199,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009199,,,,,,embed-full-1772435836100,,,,
clip_encode,460.0,,,,,,,content://media/external/images/media/1000009198,,,,,,embed-full-1772435836100,,,,
dino_encode,273.0,,,,,,,content://media/external/images/media/1000009198,,,,,,embed-full-1772435836100,,,,
face_encode,72.0,,,,0,,,content://media/external/images/media/1000009198,,,,,,embed-full-1772435836100,,,,
clip_encode,492.0,,,,,,,content://media/external/images/media/1000009197,,,,,,embed-full-1772435836100,,,,
dino_encode,268.0,,,,,,,content://media/external/images/media/1000009197,,,,,,embed-full-1772435836100,,,,
face_encode,74.0,,,,0,,,content://media/external/images/media/1000009197,,,,,,embed-full-1772435836100,,,,
clip_encode,475.0,,,,,,,content://media/external/images/media/1000009196,,,,,,embed-full-1772435836100,,,,
dino_encode,285.0,,,,,,,content://media/external/images/media/1000009196,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009196,,,,,,embed-full-1772435836100,,,,
clip_encode,475.0,,,,,,,content://media/external/images/media/1000009195,,,,,,embed-full-1772435836100,,,,
dino_encode,288.0,,,,,,,content://media/external/images/media/1000009195,,,,,,embed-full-1772435836100,,,,
face_encode,374.0,,,,9,,,content://media/external/images/media/1000009195,,,,,,embed-full-1772435836100,,,,
clip_encode,558.0,,,,,,,content://media/external/images/media/1000009194,,,,,,embed-full-1772435836100,,,,
dino_encode,316.0,,,,,,,content://media/external/images/media/1000009194,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009194,,,,,,embed-full-1772435836100,,,,
clip_encode,504.0,,,,,,,content://media/external/images/media/1000009193,,,,,,embed-full-1772435836100,,,,
dino_encode,299.0,,,,,,,content://media/external/images/media/1000009193,,,,,,embed-full-1772435836100,,,,
face_encode,65.0,,,,0,,,content://media/external/images/media/1000009193,,,,,,embed-full-1772435836100,,,,
clip_encode,509.0,,,,,,,content://media/external/images/media/1000009192,,,,,,embed-full-1772435836100,,,,
dino_encode,308.0,,,,,,,content://media/external/images/media/1000009192,,,,,,embed-full-1772435836100,,,,
face_encode,73.0,,,,0,,,content://media/external/images/media/1000009192,,,,,,embed-full-1772435836100,,,,
clip_encode,519.0,,,,,,,content://media/external/images/media/1000009191,,,,,,embed-full-1772435836100,,,,
dino_encode,297.0,,,,,,,content://media/external/images/media/1000009191,,,,,,embed-full-1772435836100,,,,
face_encode,65.0,,,,0,,,content://media/external/images/media/1000009191,,,,,,embed-full-1772435836100,,,,
clip_encode,462.0,,,,,,,content://media/external/images/media/1000009190,,,,,,embed-full-1772435836100,,,,
dino_encode,263.0,,,,,,,content://media/external/images/media/1000009190,,,,,,embed-full-1772435836100,,,,
face_encode,74.0,,,,0,,,content://media/external/images/media/1000009190,,,,,,embed-full-1772435836100,,,,
clip_encode,491.0,,,,,,,content://media/external/images/media/1000009189,,,,,,embed-full-1772435836100,,,,
dino_encode,262.0,,,,,,,content://media/external/images/media/1000009189,,,,,,embed-full-1772435836100,,,,
face_encode,66.0,,,,0,,,content://media/external/images/media/1000009189,,,,,,embed-full-1772435836100,,,,
clip_encode,468.0,,,,,,,content://media/external/images/media/1000009188,,,,,,embed-full-1772435836100,,,,
dino_encode,243.0,,,,,,,content://media/external/images/media/1000009188,,,,,,embed-full-1772435836100,,,,
face_encode,67.0,,,,0,,,content://media/external/images/media/1000009188,,,,,,embed-full-1772435836100,,,,
clip_encode,461.0,,,,,,,content://media/external/images/media/1000009187,,,,,,embed-full-1772435836100,,,,
dino_encode,259.0,,,,,,,content://media/external/images/media/1000009187,,,,,,embed-full-1772435836100,,,,
face_encode,73.0,,,,0,,,content://media/external/images/media/1000009187,,,,,,embed-full-1772435836100,,,,
clip_encode,452.0,,,,,,,content://media/external/images/media/1000009186,,,,,,embed-full-1772435836100,,,,
dino_encode,241.0,,,,,,,content://media/external/images/media/1000009186,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009186,,,,,,embed-full-1772435836100,,,,
clip_encode,454.0,,,,,,,content://media/external/images/media/1000009185,,,,,,embed-full-1772435836100,,,,
dino_encode,245.0,,,,,,,content://media/external/images/media/1000009185,,,,,,embed-full-1772435836100,,,,
face_encode,78.0,,,,0,,,content://media/external/images/media/1000009185,,,,,,embed-full-1772435836100,,,,
clip_encode,472.0,,,,,,,content://media/external/images/media/1000009184,,,,,,embed-full-1772435836100,,,,
dino_encode,235.0,,,,,,,content://media/external/images/media/1000009184,,,,,,embed-full-1772435836100,,,,
face_encode,67.0,,,,0,,,content://media/external/images/media/1000009184,,,,,,embed-full-1772435836100,,,,
clip_encode,453.0,,,,,,,content://media/external/images/media/1000009183,,,,,,embed-full-1772435836100,,,,
dino_encode,232.0,,,,,,,content://media/external/images/media/1000009183,,,,,,embed-full-1772435836100,,,,
face_encode,124.0,,,,1,,,content://media/external/images/media/1000009183,,,,,,embed-full-1772435836100,,,,
clip_encode,447.0,,,,,,,content://media/external/images/media/1000009182,,,,,,embed-full-1772435836100,,,,
dino_encode,231.0,,,,,,,content://media/external/images/media/1000009182,,,,,,embed-full-1772435836100,,,,
face_encode,72.0,,,,0,,,content://media/external/images/media/1000009182,,,,,,embed-full-1772435836100,,,,
clip_encode,492.0,,,,,,,content://media/external/images/media/1000009181,,,,,,embed-full-1772435836100,,,,
dino_encode,244.0,,,,,,,content://media/external/images/media/1000009181,,,,,,embed-full-1772435836100,,,,
face_encode,66.0,,,,0,,,content://media/external/images/media/1000009181,,,,,,embed-full-1772435836100,,,,
clip_encode,477.0,,,,,,,content://media/external/images/media/1000009180,,,,,,embed-full-1772435836100,,,,
dino_encode,280.0,,,,,,,content://media/external/images/media/1000009180,,,,,,embed-full-1772435836100,,,,
face_encode,71.0,,,,0,,,content://media/external/images/media/1000009180,,,,,,embed-full-1772435836100,,,,
clip_encode,392.0,,,,,,,content://media/external/images/media/1000009179,,,,,,embed-full-1772435836100,,,,
dino_encode,183.0,,,,,,,content://media/external/images/media/1000009179,,,,,,embed-full-1772435836100,,,,
face_encode,96.0,,,,0,,,content://media/external/images/media/1000009179,,,,,,embed-full-1772435836100,,,,
clip_encode,467.0,,,,,,,content://media/external/images/media/1000009178,,,,,,embed-full-1772435836100,,,,
dino_encode,263.0,,,,,,,content://media/external/images/media/1000009178,,,,,,embed-full-1772435836100,,,,
face_encode,89.0,,,,0,,,content://media/external/images/media/1000009178,,,,,,embed-full-1772435836100,,,,
clip_encode,507.0,,,,,,,content://media/external/images/media/1000009177,,,,,,embed-full-1772435836100,,,,
dino_encode,272.0,,,,,,,content://media/external/images/media/1000009177,,,,,,embed-full-1772435836100,,,,
face_encode,68.0,,,,0,,,content://media/external/images/media/1000009177,,,,,,embed-full-1772435836100,,,,
clip_encode,480.0,,,,,,,content://media/external/images/media/1000009176,,,,,,embed-full-1772435836100,,,,
dino_encode,300.0,,,,,,,content://media/external/images/media/1000009176,,,,,,embed-full-1772435836100,,,,
face_encode,63.0,,,,0,,,content://media/external/images/media/1000009176,,,,,,embed-full-1772435836100,,,,
clip_encode,443.0,,,,,,,content://media/external/images/media/1000009175,,,,,,embed-full-1772435836100,,,,
dino_encode,231.0,,,,,,,content://media/external/images/media/1000009175,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009175,,,,,,embed-full-1772435836100,,,,
clip_encode,511.0,,,,,,,content://media/external/images/media/1000009174,,,,,,embed-full-1772435836100,,,,
dino_encode,286.0,,,,,,,content://media/external/images/media/1000009174,,,,,,embed-full-1772435836100,,,,
face_encode,68.0,,,,0,,,content://media/external/images/media/1000009174,,,,,,embed-full-1772435836100,,,,
clip_encode,380.0,,,,,,,content://media/external/images/media/1000009173,,,,,,embed-full-1772435836100,,,,
dino_encode,160.0,,,,,,,content://media/external/images/media/1000009173,,,,,,embed-full-1772435836100,,,,
face_encode,81.0,,,,0,,,content://media/external/images/media/1000009173,,,,,,embed-full-1772435836100,,,,
clip_encode,410.0,,,,,,,content://media/external/images/media/1000009172,,,,,,embed-full-1772435836100,,,,
dino_encode,160.0,,,,,,,content://media/external/images/media/1000009172,,,,,,embed-full-1772435836100,,,,
face_encode,58.0,,,,0,,,content://media/external/images/media/1000009172,,,,,,embed-full-1772435836100,,,,
clip_encode,403.0,,,,,,,content://media/external/images/media/1000009171,,,,,,embed-full-1772435836100,,,,
dino_encode,178.0,,,,,,,content://media/external/images/media/1000009171,,,,,,embed-full-1772435836100,,,,
face_encode,51.0,,,,0,,,content://media/external/images/media/1000009171,,,,,,embed-full-1772435836100,,,,
clip_encode,584.0,,,,,,,content://media/external/images/media/1000009170,,,,,,embed-full-1772435836100,,,,
dino_encode,376.0,,,,,,,content://media/external/images/media/1000009170,,,,,,embed-full-1772435836100,,,,
face_encode,128.0,,,,1,,,content://media/external/images/media/1000009170,,,,,,embed-full-1772435836100,,,,
clip_encode,587.0,,,,,,,content://media/external/images/media/1000009169,,,,,,embed-full-1772435836100,,,,
dino_encode,364.0,,,,,,,content://media/external/images/media/1000009169,,,,,,embed-full-1772435836100,,,,
face_encode,143.0,,,,1,,,content://media/external/images/media/1000009169,,,,,,embed-full-1772435836100,,,,
clip_encode,424.0,,,,,,,content://media/external/images/media/1000009168,,,,,,embed-full-1772435836100,,,,
dino_encode,219.0,,,,,,,content://media/external/images/media/1000009168,,,,,,embed-full-1772435836100,,,,
face_encode,354.0,,,,9,,,content://media/external/images/media/1000009168,,,,,,embed-full-1772435836100,,,,
clip_encode,517.0,,,,,,,content://media/external/images/media/1000009167,,,,,,embed-full-1772435836100,,,,
dino_encode,278.0,,,,,,,content://media/external/images/media/1000009167,,,,,,embed-full-1772435836100,,,,
face_encode,219.0,,,,4,,,content://media/external/images/media/1000009167,,,,,,embed-full-1772435836100,,,,
clip_encode,494.0,,,,,,,content://media/external/images/media/1000009166,,,,,,embed-full-1772435836100,,,,
dino_encode,165.0,,,,,,,content://media/external/images/media/1000009166,,,,,,embed-full-1772435836100,,,,
face_encode,369.0,,,,8,,,content://media/external/images/media/1000009166,,,,,,embed-full-1772435836100,,,,
clip_encode,406.0,,,,,,,content://media/external/images/media/1000009165,,,,,,embed-full-1772435836100,,,,
dino_encode,176.0,,,,,,,content://media/external/images/media/1000009165,,,,,,embed-full-1772435836100,,,,
face_encode,207.0,,,,4,,,content://media/external/images/media/1000009165,,,,,,embed-full-1772435836100,,,,
clip_encode,449.0,,,,,,,content://media/external/images/media/1000009164,,,,,,embed-full-1772435836100,,,,
dino_encode,189.0,,,,,,,content://media/external/images/media/1000009164,,,,,,embed-full-1772435836100,,,,
face_encode,304.0,,,,7,,,content://media/external/images/media/1000009164,,,,,,embed-full-1772435836100,,,,
clip_encode,445.0,,,,,,,content://media/external/images/media/1000009163,,,,,,embed-full-1772435836100,,,,
dino_encode,199.0,,,,,,,content://media/external/images/media/1000009163,,,,,,embed-full-1772435836100,,,,
face_encode,35.0,,,,0,,,content://media/external/images/media/1000009163,,,,,,embed-full-1772435836100,,,,
clip_encode,387.0,,,,,,,content://media/external/images/media/1000009162,,,,,,embed-full-1772435836100,,,,
dino_encode,168.0,,,,,,,content://media/external/images/media/1000009162,,,,,,embed-full-1772435836100,,,,
face_encode,100.0,,,,0,,,content://media/external/images/media/1000009162,,,,,,embed-full-1772435836100,,,,
clip_encode,414.0,,,,,,,content://media/external/images/media/1000009161,,,,,,embed-full-1772435836100,,,,
dino_encode,159.0,,,,,,,content://media/external/images/media/1000009161,,,,,,embed-full-1772435836100,,,,
face_encode,59.0,,,,0,,,content://media/external/images/media/1000009161,,,,,,embed-full-1772435836100,,,,
clip_encode,411.0,,,,,,,content://media/external/images/media/1000009160,,,,,,embed-full-1772435836100,,,,
dino_encode,186.0,,,,,,,content://media/external/images/media/1000009160,,,,,,embed-full-1772435836100,,,,
face_encode,60.0,,,,0,,,content://media/external/images/media/1000009160,,,,,,embed-full-1772435836100,,,,
clip_encode,378.0,,,,,,,content://media/external/images/media/1000009159,,,,,,embed-full-1772435836100,,,,
dino_encode,159.0,,,,,,,content://media/external/images/media/1000009159,,,,,,embed-full-1772435836100,,,,
face_encode,47.0,,,,0,,,content://media/external/images/media/1000009159,,,,,,embed-full-1772435836100,,,,
clip_encode,386.0,,,,,,,content://media/external/images/media/1000009158,,,,,,embed-full-1772435836100,,,,
dino_encode,162.0,,,,,,,content://media/external/images/media/1000009158,,,,,,embed-full-1772435836100,,,,
face_encode,88.0,,,,0,,,content://media/external/images/media/1000009158,,,,,,embed-full-1772435836100,,,,
clip_encode,382.0,,,,,,,content://media/external/images/media/1000009157,,,,,,embed-full-1772435836100,,,,
dino_encode,157.0,,,,,,,content://media/external/images/media/1000009157,,,,,,embed-full-1772435836100,,,,
face_encode,31.0,,,,0,,,content://media/external/images/media/1000009157,,,,,,embed-full-1772435836100,,,,
clip_encode,392.0,,,,,,,content://media/external/images/media/1000009156,,,,,,embed-full-1772435836100,,,,
